gatherer,date,fruit,amount
Rick,18-10-2020,plums,0.15
Rick,18-10-2020,pears,0.38
Rick,18-10-2020,tomatoes,0.1
Dick,18-10-2020,apples,0.41
Dick,18-10-2020,oranges,0.05
Dick,18-10-2020,strawberries,0
Dick,18-10-2020,plums,0.11
Dick,18-10-2020,pears,0.3
Dick,18-10-2020,tomatoes,0.18
Jake,18-10-2020,apples,0.39
Jake,18-10-2020,oranges,0.02
Jake,18-10-2020,strawberries,0.02
Jake,18-10-2020,plums,0.09
Jake,18-10-2020,pears,0.03
Jake,18-10-2020,tomatoes,0.15
Paul,18-10-2020,apples,0.5
Paul,18-10-2020,oranges,0.03
Paul,18-10-2020,strawberries,0.01
Paul,18-10-2020,plums,0.16
Paul,18-10-2020,pears,0.2
Paul,18-10-2020,tomatoes,0.07
Jason,18-10-2020,apples,0
Jason,18-10-2020,oranges,0.03
Jason,18-10-2020,strawberries,0.01
Jason,18-10-2020,plums,0.11
Jason,18-10-2020,pears,0.16
Jason,18-10-2020,tomatoes,0.05
Peter,18-10-2020,apples,0.19
Peter,18-10-2020,oranges,0.04
Peter,18-10-2020,strawberries,0
Peter,18-10-2020,plums,0.11
Peter,18-10-2020,pears,0.26
Peter,18-10-2020,tomatoes,0.08
John,19-10-2020,apples,0.47
John,19-10-2020,oranges,0.05
John,19-10-2020,strawberries,0.01
John,19-10-2020,plums,0.11
John,19-10-2020,pears,0.27
John,19-10-2020,tomatoes,0.03
Nick,19-10-2020,apples,0.13
Nick,19-10-2020,oranges,0.01
Nick,19-10-2020,strawberries,0.02
Nick,19-10-2020,plums,0.17
Nick,19-10-2020,pears,0.32
Nick,19-10-2020,tomatoes,0.08
Rick,19-10-2020,apples,0.32
Rick,19-10-2020,oranges,0.04
Rick,19-10-2020,strawberries,0
Rick,19-10-2020,plums,0.12
Rick,19-10-2020,pears,0.47
Rick,19-10-2020,tomatoes,0.07
Dick,19-10-2020,apples,0.29
Dick,19-10-2020,oranges,0.05
Dick,19-10-2020,strawberries,0.01
Dick,19-10-2020,plums,0.07
Dick,19-10-2020,pears,0.27
Dick,19-10-2020,tomatoes,0.13
Jake,19-10-2020,apples,0.55
Jake,19-10-2020,oranges,0.05
Jake,19-10-2020,strawberries,0.01
Jake,19-10-2020,plums,0.13
Jake,19-10-2020,pears,0.46
Jake,19-10-2020,tomatoes,0.02
Paul,19-10-2020,apples,0.31
Paul,19-10-2020,oranges,0.06
Paul,19-10-2020,strawberries,0
Paul,19-10-2020,plums,0.03
Paul,19-10-2020,pears,0.35
Paul,19-10-2020,tomatoes,0.07
Jason,19-10-2020,apples,0.26
Jason,19-10-2020,oranges,0.03
Jason,19-10-2020,strawberries,0.04
Jason,19-10-2020,plums,0.17
Jason,19-10-2020,pears,0.31
Jason,19-10-2020,tomatoes,0.18
Peter,19-10-2020,apples,0.14
Peter,19-10-2020,oranges,0.02
Peter,19-10-2020,strawberries,0.02
Peter,19-10-2020,plums,0.15
Peter,19-10-2020,pears,0.44
Peter,19-10-2020,tomatoes,0.04
John,20-10-2020,apples,0.5
John,20-10-2020,oranges,0.05
John,20-10-2020,strawberries,0.03
John,20-10-2020,plums,0.09
John,20-10-2020,pears,0.39
John,20-10-2020,tomatoes,0.1
Nick,20-10-2020,apples,0.39
Nick,20-10-2020,oranges,0.05
Nick,20-10-2020,strawberries,0.02
Nick,20-10-2020,plums,0.09
Nick,20-10-2020,pears,0.31
Nick,20-10-2020,tomatoes,0.1
Rick,20-10-2020,apples,0.29
Rick,20-10-2020,oranges,0.04
Rick,20-10-2020,strawberries,0.02
Rick,20-10-2020,plums,0.08
Rick,20-10-2020,pears,0.46
Rick,20-10-2020,tomatoes,0.07
Dick,20-10-2020,apples,0.28
Dick,20-10-2020,oranges,0.03
Dick,20-10-2020,strawberries,0.03
Dick,20-10-2020,plums,0.13
Dick,20-10-2020,pears,0.1
Dick,20-10-2020,tomatoes,0.07
Jake,20-10-2020,apples,0.61
Jake,20-10-2020,oranges,0.03
Jake,20-10-2020,strawberries,0.01
Jake,20-10-2020,plums,0.18
Jake,20-10-2020,pears,0.26
Jake,20-10-2020,tomatoes,0.08
Paul,20-10-2020,apples,0.19
Paul,20-10-2020,oranges,0.05
Paul,20-10-2020,strawberries,0.03
Paul,20-10-2020,plums,0.11
Paul,20-10-2020,pears,0.26
Paul,20-10-2020,tomatoes,0.12
Jason,20-10-2020,apples,0.16
Jason,20-10-2020,oranges,0.03
Jason,20-10-2020,strawberries,0
Jason,20-10-2020,plums,0.15
Jason,20-10-2020,pears,0.12
Jason,20-10-2020,tomatoes,0.01
Peter,20-10-2020,apples,0.59
Peter,20-10-2020,oranges,0.02
Peter,20-10-2020,strawberries,0.05
Peter,20-10-2020,plums,0.06
Peter,20-10-2020,pears,0.19
Peter,20-10-2020,tomatoes,0.05
John,21-10-2020,apples,0.62
John,21-10-2020,oranges,0.03
John,21-10-2020,strawberries,0.01
John,21-10-2020,plums,0.17
John,21-10-2020,pears,0.2
John,21-10-2020,tomatoes,0.18
Nick,21-10-2020,apples,0.38
Nick,21-10-2020,oranges,0.02
Nick,21-10-2020,strawberries,0.03
Nick,21-10-2020,plums,0.13
Nick,21-10-2020,pears,0.05
Nick,21-10-2020,tomatoes,0.12
Rick,21-10-2020,apples,0.28
Rick,21-10-2020,oranges,0.05
Rick,21-10-2020,strawberries,0.01
Rick,21-10-2020,plums,0.05
Rick,21-10-2020,pears,0.14
Rick,21-10-2020,tomatoes,0.1
Dick,21-10-2020,apples,0.54
Dick,21-10-2020,oranges,0.04
Dick,21-10-2020,strawberries,0
Dick,21-10-2020,plums,0.17
Dick,21-10-2020,pears,0.18
Dick,21-10-2020,tomatoes,0.11
Jake,21-10-2020,apples,0.31
Jake,21-10-2020,oranges,0.03
Jake,21-10-2020,strawberries,0
Jake,21-10-2020,plums,0.14
Jake,21-10-2020,pears,0.26
Jake,21-10-2020,tomatoes,0.09
Paul,21-10-2020,apples,0.22
Paul,21-10-2020,oranges,0.04
Paul,21-10-2020,strawberries,0.01
Paul,21-10-2020,plums,0.06
Paul,21-10-2020,pears,0.46
Paul,21-10-2020,tomatoes,0.01
Jason,21-10-2020,apples,0.65
Jason,21-10-2020,oranges,0.03
Jason,21-10-2020,strawberries,0.04
Jason,21-10-2020,plums,0.12
Jason,21-10-2020,pears,0.23
Jason,21-10-2020,tomatoes,0
Peter,21-10-2020,apples,0.13
Peter,21-10-2020,oranges,0.03
Peter,21-10-2020,strawberries,0.01
Peter,21-10-2020,plums,0.16
Peter,21-10-2020,pears,0.22
Peter,21-10-2020,tomatoes,0.04
John,22-10-2020,apples,0.44
John,22-10-2020,oranges,0.03
John,22-10-2020,strawberries,0.01
John,22-10-2020,plums,0.09
John,22-10-2020,pears,0.38
John,22-10-2020,tomatoes,0.06
Nick,22-10-2020,apples,0.28
Nick,22-10-2020,oranges,0.03
Nick,22-10-2020,strawberries,0.01
Nick,22-10-2020,plums,0.16
Nick,22-10-2020,pears,0.21
Nick,22-10-2020,tomatoes,0.07
Rick,22-10-2020,apples,0.37
Rick,22-10-2020,oranges,0.04
Rick,22-10-2020,strawberries,0
Rick,22-10-2020,plums,0.12
Rick,22-10-2020,pears,0.31
Rick,22-10-2020,tomatoes,0.06
Dick,22-10-2020,apples,0.63
Dick,22-10-2020,oranges,0.03
Dick,22-10-2020,strawberries,0.02
Dick,22-10-2020,plums,0.09
Dick,22-10-2020,pears,0.21
Dick,22-10-2020,tomatoes,0.12
Jake,22-10-2020,apples,0.14
Jake,22-10-2020,oranges,0.03
Jake,22-10-2020,strawberries,0.02
Jake,22-10-2020,plums,0.11
Jake,22-10-2020,pears,0.41
Jake,22-10-2020,tomatoes,0.08
Paul,22-10-2020,apples,0.16
Paul,22-10-2020,oranges,0.01
Paul,22-10-2020,strawberries,0.02
Paul,22-10-2020,plums,0.12
Paul,22-10-2020,pears,0.26
Paul,22-10-2020,tomatoes,0.17
Jason,22-10-2020,apples,0.66
Jason,22-10-2020,oranges,0.01
Jason,22-10-2020,strawberries,0
Jason,22-10-2020,plums,0.08
Jason,22-10-2020,pears,0.45
Jason,22-10-2020,tomatoes,0.01
Peter,22-10-2020,apples,0.07
Peter,22-10-2020,oranges,0.05
Peter,22-10-2020,strawberries,0.01
Peter,22-10-2020,plums,0.16
Peter,22-10-2020,pears,0.32
Peter,22-10-2020,tomatoes,0.08
John,23-10-2020,apples,0.52
John,23-10-2020,oranges,0.03
John,23-10-2020,strawberries,0
John,23-10-2020,plums,0.14
John,23-10-2020,pears,0.31
John,23-10-2020,tomatoes,0.06
Nick,23-10-2020,apples,0.62
Nick,23-10-2020,oranges,0.02
Nick,23-10-2020,strawberries,0.02
Nick,23-10-2020,plums,0.06
Nick,23-10-2020,pears,0.02
Nick,23-10-2020,tomatoes,0.14
Rick,23-10-2020,apples,0.41
Rick,23-10-2020,oranges,0.05
Rick,23-10-2020,strawberries,0.02
Rick,23-10-2020,plums,0.13
Rick,23-10-2020,pears,0.17
Rick,23-10-2020,tomatoes,0.14
Dick,23-10-2020,apples,0.08
Dick,23-10-2020,oranges,0.05
Dick,23-10-2020,strawberries,0.03
Dick,23-10-2020,plums,0.12
Dick,23-10-2020,pears,0.33
Dick,23-10-2020,tomatoes,0.04
Jake,23-10-2020,apples,0.15
Jake,23-10-2020,oranges,0.04
Jake,23-10-2020,strawberries,0.03
Jake,23-10-2020,plums,0.11
Jake,23-10-2020,pears,0.26
Jake,23-10-2020,tomatoes,0.12
Paul,23-10-2020,apples,0.46
Paul,23-10-2020,oranges,0.01
Paul,23-10-2020,strawberries,0.02
Paul,23-10-2020,plums,0.13
Paul,23-10-2020,pears,0.24
Paul,23-10-2020,tomatoes,0.08
Jason,23-10-2020,apples,0.48
Jason,23-10-2020,oranges,0
Jason,23-10-2020,strawberries,0.02
Jason,23-10-2020,plums,0.13
Jason,23-10-2020,pears,0.22
Jason,23-10-2020,tomatoes,0.01
Peter,23-10-2020,apples,0.51
Peter,23-10-2020,oranges,0.01
Peter,23-10-2020,strawberries,0.04
Peter,23-10-2020,plums,0.11
Peter,23-10-2020,pears,0.15
Peter,23-10-2020,tomatoes,0.05
John,24-10-2020,apples,0.32
John,24-10-2020,oranges,0.05
John,24-10-2020,strawberries,0.03
John,24-10-2020,plums,0.12
John,24-10-2020,pears,0.41
John,24-10-2020,tomatoes,0.06
Nick,24-10-2020,apples,0.39
Nick,24-10-2020,oranges,0.05
Nick,24-10-2020,strawberries,0.02
Nick,24-10-2020,plums,0.12
Nick,24-10-2020,pears,0.28
Nick,24-10-2020,tomatoes,0.1
Rick,24-10-2020,apples,0.49
Rick,24-10-2020,oranges,0.04
Rick,24-10-2020,strawberries,0.02
Rick,24-10-2020,plums,0.2
Rick,24-10-2020,pears,0.3
Rick,24-10-2020,tomatoes,0.04
Dick,24-10-2020,apples,0.07
Dick,24-10-2020,oranges,0.03
Dick,24-10-2020,strawberries,0
Dick,24-10-2020,plums,0.14
Dick,24-10-2020,pears,0.26
Dick,24-10-2020,tomatoes,0.03
Jake,24-10-2020,apples,0.53
Jake,24-10-2020,oranges,0.01
Jake,24-10-2020,strawberries,0.01
Jake,24-10-2020,plums,0.19
Jake,24-10-2020,pears,0.24
Jake,24-10-2020,tomatoes,0.04
Paul,24-10-2020,apples,0.25
Paul,24-10-2020,oranges,0.02
Paul,24-10-2020,strawberries,0.02
Paul,24-10-2020,plums,0.17
Paul,24-10-2020,pears,0.19
Paul,24-10-2020,tomatoes,0.13
Jason,24-10-2020,apples,0.59
Jason,24-10-2020,oranges,0.02
Jason,24-10-2020,strawberries,0.01
Jason,24-10-2020,plums,0.2
Jason,24-10-2020,pears,0.26
Jason,24-10-2020,tomatoes,0.07
Peter,24-10-2020,apples,0.5
Peter,24-10-2020,oranges,0.03
Peter,24-10-2020,strawberries,0
Peter,24-10-2020,plums,0.2
Peter,24-10-2020,pears,0.37
Peter,24-10-2020,tomatoes,0.17
John,25-10-2020,apples,0.41
John,25-10-2020,oranges,0.04
John,25-10-2020,strawberries,0.01
John,25-10-2020,plums,0.14
John,25-10-2020,pears,0.01
John,25-10-2020,tomatoes,0.02
Nick,25-10-2020,apples,0.65
Nick,25-10-2020,oranges,0.03
Nick,25-10-2020,strawberries,0.02
Nick,25-10-2020,plums,0.2
Nick,25-10-2020,pears,0.33
Nick,25-10-2020,tomatoes,0.06
Rick,25-10-2020,apples,0.63
Rick,25-10-2020,oranges,0.03
Rick,25-10-2020,strawberries,0.02
Rick,25-10-2020,plums,0.16
Rick,25-10-2020,pears,0.29
Rick,25-10-2020,tomatoes,0.12
Dick,25-10-2020,apples,0.4
Dick,25-10-2020,oranges,0.03
Dick,25-10-2020,strawberries,0.01
Dick,25-10-2020,plums,0.16
Dick,25-10-2020,pears,0.27
Dick,25-10-2020,tomatoes,0.02
Jake,25-10-2020,apples,0.4
Jake,25-10-2020,oranges,0.02
Jake,25-10-2020,strawberries,0.03
Jake,25-10-2020,plums,0.1
Jake,25-10-2020,pears,0.1
Jake,25-10-2020,tomatoes,0.02
Paul,25-10-2020,apples,0.04
Paul,25-10-2020,oranges,0.03
Paul,25-10-2020,strawberries,0.02
Paul,25-10-2020,plums,0.07
Paul,25-10-2020,pears,0.27
Paul,25-10-2020,tomatoes,0.13
Jason,25-10-2020,apples,0.54
Jason,25-10-2020,oranges,0.06
Jason,25-10-2020,strawberries,0
Jason,25-10-2020,plums,0.17
Jason,25-10-2020,pears,0.17
Jason,25-10-2020,tomatoes,0.04
Peter,25-10-2020,apples,0.6
Peter,25-10-2020,oranges,0.02
Peter,25-10-2020,strawberries,0.02
Peter,25-10-2020,plums,0.17
Peter,25-10-2020,pears,0.26
Peter,25-10-2020,tomatoes,0.02
John,26-10-2020,apples,0.51
John,26-10-2020,oranges,0.01
John,26-10-2020,strawberries,0.02
John,26-10-2020,plums,0.17
John,26-10-2020,pears,0.17
John,26-10-2020,tomatoes,0.08
Nick,26-10-2020,apples,0.53
Nick,26-10-2020,oranges,0.04
Nick,26-10-2020,strawberries,0.01
Nick,26-10-2020,plums,0.11
Nick,26-10-2020,pears,0.19
Nick,26-10-2020,tomatoes,0.1
Rick,26-10-2020,apples,0.77
Rick,26-10-2020,oranges,0.04
Rick,26-10-2020,strawberries,0.01
Rick,26-10-2020,plums,0.09
Rick,26-10-2020,pears,0.16
Rick,26-10-2020,tomatoes,0.09
Dick,26-10-2020,apples,0.22
Dick,26-10-2020,oranges,0.03
Dick,26-10-2020,strawberries,0.02
Dick,26-10-2020,plums,0.2
Dick,26-10-2020,pears,0.16
Dick,26-10-2020,tomatoes,0.01
Jake,26-10-2020,apples,0.1
Jake,26-10-2020,oranges,0.01
Jake,26-10-2020,strawberries,0.03
Jake,26-10-2020,plums,0.15
Jake,26-10-2020,pears,0.16
Jake,26-10-2020,tomatoes,0.06
Paul,26-10-2020,apples,0.54
Paul,26-10-2020,oranges,0.03
Paul,26-10-2020,strawberries,0.02
Paul,26-10-2020,plums,0.14
Paul,26-10-2020,pears,0.26
Paul,26-10-2020,tomatoes,0.13
Jason,26-10-2020,apples,0.53
Jason,26-10-2020,oranges,0.05
Jason,26-10-2020,strawberries,0.02
Jason,26-10-2020,plums,0.14
Jason,26-10-2020,pears,0.18
Jason,26-10-2020,tomatoes,0.18
Peter,26-10-2020,apples,0.57
Peter,26-10-2020,oranges,0.04
Peter,26-10-2020,strawberries,0.01
Peter,26-10-2020,plums,0.1
Peter,26-10-2020,pears,0.31
Peter,26-10-2020,tomatoes,0.03
John,27-10-2020,apples,0.46
John,27-10-2020,oranges,0.03
John,27-10-2020,strawberries,0
John,27-10-2020,plums,0.13
John,27-10-2020,pears,0.14
John,27-10-2020,tomatoes,0.05
Nick,27-10-2020,apples,0.8
Nick,27-10-2020,oranges,0.02
Nick,27-10-2020,strawberries,0.01
Nick,27-10-2020,plums,0.12
Nick,27-10-2020,pears,0.16
Nick,27-10-2020,tomatoes,0.08
Rick,27-10-2020,apples,0.2
Rick,27-10-2020,oranges,0.04
Rick,27-10-2020,strawberries,0.01
Rick,27-10-2020,plums,0.14
Rick,27-10-2020,pears,0.4
Rick,27-10-2020,tomatoes,0.08
Dick,27-10-2020,apples,0.29
Dick,27-10-2020,oranges,0.04
Dick,27-10-2020,strawberries,0.01
Dick,27-10-2020,plums,0.16
Dick,27-10-2020,pears,0.36
Dick,27-10-2020,tomatoes,0.02
Jake,27-10-2020,apples,0.46
Jake,27-10-2020,oranges,0.02
Jake,27-10-2020,strawberries,0.01
Jake,27-10-2020,plums,0.11
Jake,27-10-2020,pears,0.22
Jake,27-10-2020,tomatoes,0.07
Paul,27-10-2020,apples,0.13
Paul,27-10-2020,oranges,0.04
Paul,27-10-2020,strawberries,0.02
Paul,27-10-2020,plums,0.2
Paul,27-10-2020,pears,0.12
Paul,27-10-2020,tomatoes,0.09
Jason,27-10-2020,apples,0.49
Jason,27-10-2020,oranges,0
Jason,27-10-2020,strawberries,0.02
Jason,27-10-2020,plums,0.12
Jason,27-10-2020,pears,0.31
Jason,27-10-2020,tomatoes,0.1
Peter,27-10-2020,apples,0.35
Peter,27-10-2020,oranges,0.01
Peter,27-10-2020,strawberries,0.01
Peter,27-10-2020,plums,0.13
Peter,27-10-2020,pears,0.34
Peter,27-10-2020,tomatoes,0.03
John,28-10-2020,apples,0.16
John,28-10-2020,oranges,0.04
John,28-10-2020,strawberries,0.01
John,28-10-2020,plums,0.12
John,28-10-2020,pears,0.23
John,28-10-2020,tomatoes,0.04
Nick,28-10-2020,apples,0.83
Nick,28-10-2020,oranges,0.03
Nick,28-10-2020,strawberries,0
Nick,28-10-2020,plums,0.15
Nick,28-10-2020,pears,0.24
Nick,28-10-2020,tomatoes,0.08
Rick,28-10-2020,apples,0.4
Rick,28-10-2020,oranges,0.02
Rick,28-10-2020,strawberries,0.03
Rick,28-10-2020,plums,0.1
Rick,28-10-2020,pears,0.26
Rick,28-10-2020,tomatoes,0.12
Dick,28-10-2020,apples,0.35
Dick,28-10-2020,oranges,0.03
Dick,28-10-2020,strawberries,0.01
Dick,28-10-2020,plums,0.18
Dick,28-10-2020,pears,0.38
Dick,28-10-2020,tomatoes,0.02
Jake,28-10-2020,apples,0.23
Jake,28-10-2020,oranges,0.02
Jake,28-10-2020,strawberries,0.01
Jake,28-10-2020,plums,0.16
Jake,28-10-2020,pears,0.08
Jake,28-10-2020,tomatoes,0.07
Paul,28-10-2020,apples,0.9
Paul,28-10-2020,oranges,0.05
Paul,28-10-2020,strawberries,0.01
Paul,28-10-2020,plums,0.14
Paul,28-10-2020,pears,0.12
Paul,28-10-2020,tomatoes,0.12
Jason,28-10-2020,apples,0.67
Jason,28-10-2020,oranges,0.02
Jason,28-10-2020,strawberries,0.01
Jason,28-10-2020,plums,0.14
Jason,28-10-2020,pears,0.3
Jason,28-10-2020,tomatoes,0.12
Peter,28-10-2020,apples,0.38
Peter,28-10-2020,oranges,0.04
Peter,28-10-2020,strawberries,0
Peter,28-10-2020,plums,0.09
Peter,28-10-2020,pears,0.26
Peter,28-10-2020,tomatoes,0.1
John,29-10-2020,apples,0.42
John,29-10-2020,oranges,0.04
John,29-10-2020,strawberries,0.02
John,29-10-2020,plums,0.2
John,29-10-2020,pears,0.29
John,29-10-2020,tomatoes,0.1
Nick,29-10-2020,apples,0.29
Nick,29-10-2020,oranges,0.02
Nick,29-10-2020,strawberries,0.01
Nick,29-10-2020,plums,0.05
Nick,29-10-2020,pears,0.32
Nick,29-10-2020,tomatoes,0.03
Rick,29-10-2020,apples,0.43
Rick,29-10-2020,oranges,0.04
Rick,29-10-2020,strawberries,0.01
Rick,29-10-2020,plums,0.28
Rick,29-10-2020,pears,0.29
Rick,29-10-2020,tomatoes,0.02
Dick,29-10-2020,apples,0.6
Dick,29-10-2020,oranges,0.05
Dick,29-10-2020,strawberries,0
Dick,29-10-2020,plums,0.11
Dick,29-10-2020,pears,0.36
Dick,29-10-2020,tomatoes,0
Jake,29-10-2020,apples,0.31
Jake,29-10-2020,oranges,0.03
Jake,29-10-2020,strawberries,0.01
Jake,29-10-2020,plums,0.14
Jake,29-10-2020,pears,0.33
Jake,29-10-2020,tomatoes,0.06
Paul,29-10-2020,apples,0.57
Paul,29-10-2020,oranges,0.04
Paul,29-10-2020,strawberries,0.01
Paul,29-10-2020,plums,0.16
Paul,29-10-2020,pears,0.31
Paul,29-10-2020,tomatoes,0.13
Jason,29-10-2020,apples,0.58
Jason,29-10-2020,oranges,0.03
Jason,29-10-2020,strawberries,0.04
Jason,29-10-2020,plums,0.12
Jason,29-10-2020,pears,0.36
Jason,29-10-2020,tomatoes,0.06
Peter,29-10-2020,apples,0.4
Peter,29-10-2020,oranges,0.03
Peter,29-10-2020,strawberries,0.02
Peter,29-10-2020,plums,0.16
Peter,29-10-2020,pears,0.24
Peter,29-10-2020,tomatoes,0.07
John,30-10-2020,apples,0.48
John,30-10-2020,oranges,0.03
John,30-10-2020,strawberries,0.01
John,30-10-2020,plums,0.17
John,30-10-2020,pears,0.36
John,30-10-2020,tomatoes,0.06
Nick,30-10-2020,apples,0.66
Nick,30-10-2020,oranges,0
Nick,30-10-2020,strawberries,0.02
Nick,30-10-2020,plums,0.21
Nick,30-10-2020,pears,0.17
Nick,30-10-2020,tomatoes,0.04
Rick,30-10-2020,apples,0.79
Rick,30-10-2020,oranges,0.03
Rick,30-10-2020,strawberries,0
Rick,30-10-2020,plums,0.15
Rick,30-10-2020,pears,0.21
Rick,30-10-2020,tomatoes,0.08
Dick,30-10-2020,apples,0.41
Dick,30-10-2020,oranges,0.04
Dick,30-10-2020,strawberries,0
Dick,30-10-2020,plums,0.13
Dick,30-10-2020,pears,0.24
Dick,30-10-2020,tomatoes,0.13
Jake,30-10-2020,apples,0.34
Jake,30-10-2020,oranges,0.05
Jake,30-10-2020,strawberries,0.03
Jake,30-10-2020,plums,0.12
Jake,30-10-2020,pears,0.37
Jake,30-10-2020,tomatoes,0.06
Paul,30-10-2020,apples,0.35
Paul,30-10-2020,oranges,0.04
Paul,30-10-2020,strawberries,0
Paul,30-10-2020,plums,0.11
Paul,30-10-2020,pears,0.23
Paul,30-10-2020,tomatoes,0.07
Jason,30-10-2020,apples,0.63
Jason,30-10-2020,oranges,0.02
Jason,30-10-2020,strawberries,0.01
Jason,30-10-2020,plums,0.17
Jason,30-10-2020,pears,0.24
Jason,30-10-2020,tomatoes,0.02
Peter,30-10-2020,apples,0.36
Peter,30-10-2020,oranges,0.02
Peter,30-10-2020,strawberries,0
Peter,30-10-2020,plums,0.17
Peter,30-10-2020,pears,0.25
Peter,30-10-2020,tomatoes,0.22
John,31-10-2020,apples,0.56
John,31-10-2020,oranges,0.03
John,31-10-2020,strawberries,0.02
John,31-10-2020,plums,0.08
John,31-10-2020,pears,0.35
John,31-10-2020,tomatoes,0.01
Nick,31-10-2020,apples,0.47
Nick,31-10-2020,oranges,0.04
Nick,31-10-2020,strawberries,0.02
Nick,31-10-2020,plums,0.21
Nick,31-10-2020,pears,0.17
Nick,31-10-2020,tomatoes,0.09
Rick,31-10-2020,apples,0.46
Rick,31-10-2020,oranges,0.03
Rick,31-10-2020,strawberries,0.02
Rick,31-10-2020,plums,0.06
Rick,31-10-2020,pears,0.15
Rick,31-10-2020,tomatoes,0.03
Dick,31-10-2020,apples,0.57
Dick,31-10-2020,oranges,0.01
Dick,31-10-2020,strawberries,0
Dick,31-10-2020,plums,0.09
Dick,31-10-2020,pears,0.38
Dick,31-10-2020,tomatoes,0.02
Jake,31-10-2020,apples,0.05
Jake,31-10-2020,oranges,0.01
Jake,31-10-2020,strawberries,0.03
Jake,31-10-2020,plums,0.16
Jake,31-10-2020,pears,0.44
Jake,31-10-2020,tomatoes,0
Paul,31-10-2020,apples,0.46
Paul,31-10-2020,oranges,0.04
Paul,31-10-2020,strawberries,0.01
Paul,31-10-2020,plums,0.07
Paul,31-10-2020,pears,0.31
Paul,31-10-2020,tomatoes,0.06
Jason,31-10-2020,apples,0.56
Jason,31-10-2020,oranges,0.03
Jason,31-10-2020,strawberries,0.01
Jason,31-10-2020,plums,0.11
Jason,31-10-2020,pears,0.19
Jason,31-10-2020,tomatoes,0.16
Peter,31-10-2020,apples,0.65
Peter,31-10-2020,oranges,0.04
Peter,31-10-2020,strawberries,0.02
Peter,31-10-2020,plums,0.01
Peter,31-10-2020,pears,0.4
Peter,31-10-2020,tomatoes,0.11
John,01-11-2020,apples,0.38
John,01-11-2020,oranges,0.04
John,01-11-2020,strawberries,0.02
John,01-11-2020,plums,0.15
John,01-11-2020,pears,0.29
John,01-11-2020,tomatoes,0.03
Nick,01-11-2020,apples,0.51
Nick,01-11-2020,oranges,0.04
Nick,01-11-2020,strawberries,0
Nick,01-11-2020,plums,0.18
Nick,01-11-2020,pears,0.47
Nick,01-11-2020,tomatoes,0.09
Rick,01-11-2020,apples,0.48
Rick,01-11-2020,oranges,0.03
Rick,01-11-2020,strawberries,0.02
Rick,01-11-2020,plums,0.12
Rick,01-11-2020,pears,0.34
Rick,01-11-2020,tomatoes,0.06
Dick,01-11-2020,apples,0.43
Dick,01-11-2020,oranges,0.05
Dick,01-11-2020,strawberries,0.03
Dick,01-11-2020,plums,0.2
Dick,01-11-2020,pears,0.1
Dick,01-11-2020,tomatoes,0.09
Jake,01-11-2020,apples,0.46
Jake,01-11-2020,oranges,0.02
Jake,01-11-2020,strawberries,0.03
Jake,01-11-2020,plums,0.2
Jake,01-11-2020,pears,0.28
Jake,01-11-2020,tomatoes,0.1
Paul,01-11-2020,apples,0.48
Paul,01-11-2020,oranges,0.01
Paul,01-11-2020,strawberries,0.01
Paul,01-11-2020,plums,0.08
Paul,01-11-2020,pears,0.36
Paul,01-11-2020,tomatoes,0.03
Jason,01-11-2020,apples,0.47
Jason,01-11-2020,oranges,0.04
Jason,01-11-2020,strawberries,0.03
Jason,01-11-2020,plums,0.1
Jason,01-11-2020,pears,0.36
Jason,01-11-2020,tomatoes,0.09
Peter,01-11-2020,apples,0.31
Peter,01-11-2020,oranges,0.03
Peter,01-11-2020,strawberries,0.02
Peter,01-11-2020,plums,0.06
Peter,01-11-2020,pears,0.3
Peter,01-11-2020,tomatoes,0.05
John,02-11-2020,apples,1.04
John,02-11-2020,oranges,0.02
John,02-11-2020,strawberries,0.02
John,02-11-2020,plums,0.19
John,02-11-2020,pears,0.21
John,02-11-2020,tomatoes,0.06
Nick,02-11-2020,apples,0.28
Nick,02-11-2020,oranges,0.05
Nick,02-11-2020,strawberries,0
Nick,02-11-2020,plums,0.14
Nick,02-11-2020,pears,0.45
Nick,02-11-2020,tomatoes,0.01
Rick,02-11-2020,apples,0.46
Rick,02-11-2020,oranges,0.02
Rick,02-11-2020,strawberries,0.02
Rick,02-11-2020,plums,0.17
Rick,02-11-2020,pears,0.2
Rick,02-11-2020,tomatoes,0.05
Dick,02-11-2020,apples,0.58
Dick,02-11-2020,oranges,0.04
Dick,02-11-2020,strawberries,0.02
Dick,02-11-2020,plums,0.08
Dick,02-11-2020,pears,0.33
Dick,02-11-2020,tomatoes,0.04
Jake,02-11-2020,apples,0.28
Jake,02-11-2020,oranges,0.04
Jake,02-11-2020,strawberries,0.02
Jake,02-11-2020,plums,0.13
Jake,02-11-2020,pears,0.16
Jake,02-11-2020,tomatoes,0.05
Paul,02-11-2020,apples,0.04
Paul,02-11-2020,oranges,0.03
Paul,02-11-2020,strawberries,0.01
Paul,02-11-2020,plums,0.12
Paul,02-11-2020,pears,0.26
Paul,02-11-2020,tomatoes,0.06
Jason,02-11-2020,apples,0.4
Jason,02-11-2020,oranges,0.03
Jason,02-11-2020,strawberries,0
Jason,02-11-2020,plums,0.19
Jason,02-11-2020,pears,0.16
Jason,02-11-2020,tomatoes,0.06
Peter,02-11-2020,apples,0.27
Peter,02-11-2020,oranges,0.02
